"PointID","xcoord","ycoord","depth_increment","year_change","history","TOC","TOC_stock","TOC_stock_cm","clay","cn_ratio","gw_depth"
156,534829.6889,6002854.007,"30-100cm",1996,"C_to_G",3.67083761517926,NA,NA,14.4221364258308,21.6736903006774,"0"
160,566062.5509,6000318.589,"0-10cm",1968,"C_to_G",73.09,51.163,5.1163,19,10.5468975468975,"GWS3"
160,566062.5509,6000318.589,"10-30cm",1968,"C_to_G",32.06,71.8144,3.59072,20.3,10.8677966101695,"GWS3"
160,566062.5509,6000318.589,"30-100cm",1968,"C_to_G",5.83107525033306,54.4622428381108,0.77803204054444,25.16149813056,14.5890943976966,"GWS3"
161,574411.4936,6003422.029,"0-10cm",NA,"only_C",9.25,13.9675,1.39675,18.7,10.7558139534884,"0"
161,574411.4936,6003422.029,"10-30cm",NA,"only_C",7.9,24.49,1.2245,20.1,10.6756756756757,"0"
161,574411.4936,6003422.029,"30-100cm",NA,"only_C",1.55766328538407,16.4956541922173,0.235652202745962,21.1372752975338,7.11955068402135,"0"
166,618206.6314,6004389.185,"0-10cm",NA,"only_C",11.38,17.5252,1.75252,17.5,10.1607142857143,"0"
166,618206.6314,6004389.185,"10-30cm",NA,"only_C",12.62,36.0932,1.80466,17.3,10.1774193548387,"0"
166,618206.6314,6004389.185,"30-100cm",NA,"only_C",1.70093326987672,20.4111992385206,0.291588560550294,17.7839238154511,12.23072822205,"0"
175,738802.963,6002951.261,"0-10cm",NA,"only_C",11.41,13.5779,1.35779,6.1,10.5648148148148,"0"
175,738802.963,6002951.261,"10-30cm",NA,"only_C",7.75,23.56,1.178,7.1,10.472972972973,"0"
175,738802.963,6002951.261,"30-100cm",NA,"only_C",0.860084567012951,8.74706004652172,0.124958000664596,3.79794989059512,8.14733968046489,"0"
176,746083.8475,6005552.556,"0-10cm",NA,"only_C",9.6,15.744,1.5744,16,10.2127659574468,"0"
176,746083.8475,6005552.556,"10-30cm",NA,"only_C",10.29,29.0178,1.45089,15.6,9.89423076923077,"0"
176,746083.8475,6005552.556,"30-100cm",NA,"only_C",1.60332680966773,19.9614187803632,0.28516312543376,17.5588991747274,7.48534752768014,"0"
177,753335.5628,6002736.234,"0-10cm",NA,"only_C",12.56,16.5792,1.65792,6.7,11.3153153153153,"0"
177,753335.5628,6002736.234,"10-30cm",NA,"only_C",11.94,36.7752,1.83876,6.4,11.2641509433962,"0"
177,753335.5628,6002736.234,"30-100cm",NA,"only_C",3.37206536085235,36.5194678580309,0.521706683686156,3.88968706363932,14.6858478174617,"0"
179,770009.9632,6004900.047,"0-10cm",NA,"only_C",13.91,19.8913,1.98913,5.8,9.86524822695036,"GWS6"
179,770009.9632,6004900.047,"10-30cm",NA,"only_C",9.57,29.4756,1.47378,5.1,10.2903225806452,"GWS6"
179,770009.9632,6004900.047,"30-100cm",NA,"only_C",1.38428500583431,14.7426353121354,0.210609075887648,5.12110851808635,8.72803526912303,"GWS6"
181,782800.2278,6003936.506,"0-10cm",NA,"only_C",8.71,11.9327,1.19327,4.4,10.7530864197531,"GWS4"
181,782800.2278,6003936.506,"10-30cm",NA,"only_C",8.02,23.5788,1.17894,4.2,10.986301369863,"GWS4"
181,782800.2278,6003936.506,"30-100cm",NA,"only_C",2.32639688934695,24.8459187782254,0.354941696831792,2.05968893469502,12.1935531837035,"GWS4"
182,800729.8999,6005208.226,"0-10cm",2001,"C_to_G",14.32,18.4728,1.84728,6.5,10.9312977099237,"0"
182,800729.8999,6005208.226,"10-30cm",2001,"C_to_G",8.11,25.141,1.25705,6.3,9.89024390243902,"0"
182,800729.8999,6005208.226,"30-100cm",2001,"C_to_G",2.65537116144867,29.3418513340078,0.419169304771541,7.09799711464598,9.24405861034558,"0"
183,805986.5234,6007239.008,"0-10cm",NA,"only_C",9.74,13.7334,1.37334,9.8,10.4731182795699,"0"
183,805986.5234,6007239.008,"10-30cm",NA,"only_C",9.72,31.8816,1.59408,9.5,10.3404255319149,"0"
183,805986.5234,6007239.008,"30-100cm",NA,"only_C",1.99689956442038,24.7415856031685,0.353451222902407,20.2277375086191,7.81320232080941,"0"
185,505478.1329,5992712.782,"0-10cm",1992,"C_to_G",31.91,37.6538,3.76538,8.2,11.478417266187,"GWS4"
